,open,close,high,low
2022-06-07,119.099998,119.410004,120.360001,117.139999
2022-06-06,120.82,118.5,120.989998,117.629997
2022-06-03,117.550003,118.870003,120.459999,115.230003
2022-06-02,114.800003,116.870003,117.769997,111.199997
2022-06-01,115.400002,115.260002,117.870003,114.580002
2022-05-31,114.959999,114.669998,119.980003,114.150002
2022-05-27,114.199997,115.07,115.300003,112.849998
2022-05-26,110.690002,114.089996,114.830002,110.269997
2022-05-25,110.389999,110.330002,111.68,109.230003
2022-05-24,110.410004,109.769997,111.43,108.610001
2022-05-23,110.559998,110.290001,111.959999,109.150002
2022-05-20,111.449997,113.230003,114.040001,110.849998
2022-05-19,109.089996,112.209999,112.620003,105.129997
2022-05-18,113.660004,109.589996,115.419998,108.459999
2022-05-17,113.870003,112.400002,115.559998,111.75
2022-05-16,110.980003,114.199997,114.900002,108.110001
2022-05-13,106.650002,110.489998,110.639999,106.290001
2022-05-12,105.629997,106.129997,107.370003,102.660004
2022-05-11,99.0,105.709999,106.440002,98.199997
2022-05-10,102.650002,99.760002,104.160004,98.860001
2022-05-09,110.43,103.089996,110.489998,102.129997
2022-05-06,108.699997,109.769997,111.18,107.239998
2022-05-05,107.580002,108.260002,111.370003,106.449997
2022-05-04,103.5,107.809998,108.610001,102.949997
2022-05-03,105.080002,102.410004,105.800003,102.099998
2022-05-02,104.0,105.169998,105.940002,100.279999
2022-04-29,105.169998,104.690002,107.989998,103.779999
2022-04-28,102.110001,105.360001,105.68,100.129997
2022-04-27,101.760002,102.019997,102.989998,99.800003
2022-04-26,98.639999,101.699997,102.779999,97.059998
2022-04-25,101.379997,98.540001,101.550003,95.279999
2022-04-22,104.07,102.07,104.220001,101.059998
2022-04-21,102.5,103.790001,105.419998,102.010002
2022-04-20,103.050003,102.75,104.160004,100.699997
2022-04-19,107.75,102.559998,108.919998,102.099998
2022-04-18,107.029999,108.209999,109.809998,106.0
2022-04-14,104.199997,106.949997,107.639999,102.120003
2022-04-13,100.910004,104.25,104.470001,99.870003
2022-04-12,95.169998,100.599998,101.349998,94.839996
2022-04-11,98.400002,94.290001,98.519997,92.93
2022-04-08,97.169998,98.260002,98.760002,95.290001
2022-04-07,97.160004,96.029999,98.82,93.809998
2022-04-06,101.239998,96.230003,104.019997,95.730003
2022-04-05,103.660004,101.959999,105.589996,99.879997
2022-04-04,98.949997,103.279999,103.940002,98.050003
2022-04-01,101.230003,99.269997,101.75,97.779999
2022-03-31,107.449997,100.279999,107.800003,99.660004
2022-03-30,105.239998,107.82,108.75,104.550003
2022-03-29,103.470001,104.239998,107.839996,98.440002
2022-03-28,112.919998,105.959999,112.93,102.830002
2022-03-25,111.75,113.900002,114.120003,108.68
2022-03-24,114.470001,112.339996,116.639999,110.610001
2022-03-23,108.849998,114.93,115.400002,108.379997
2022-03-22,112.900002,111.760002,115.010002,109.300003
2022-03-21,105.129997,112.120003,112.690002,104.080002
2022-03-18,103.620003,104.699997,106.279999,102.300003
2022-03-17,95.339996,102.980003,104.239998,94.849998
2022-03-16,95.230003,95.040001,99.220001,94.07
2022-03-15,102.279999,96.440002,102.580002,93.529999
2022-03-14,109.419998,103.010002,109.720001,99.760002
2022-03-11,105.989998,109.330002,110.290001,104.480003
2022-03-10,110.410004,106.019997,114.879997,105.529999
2022-03-09,124.660004,108.699997,126.839996,103.629997
2022-03-08,120.669998,123.699997,129.440002,117.07
2022-03-07,121.330002,119.400002,130.5,115.540001
2022-03-04,107.959999,115.68,116.019997,107.25
2022-03-03,111.330002,107.669998,116.57,106.43
2022-03-02,107.120003,110.599998,112.510002,105.18
2022-03-01,96.089996,103.410004,106.779999,95.32
2022-02-28,94.989998,95.720001,99.099998,94.43
2022-02-25,93.32,91.589996,95.639999,90.059998
2022-02-24,92.519997,92.809998,100.540001,91.449997
2022-02-23,91.739998,92.099998,93.900002,90.639999
2022-02-22,91.75,92.349998,96.0,90.349998
2022-02-18,91.629997,91.07,92.660004,89.029999
2022-02-17,90.900002,91.760002,93.360001,90.620003
2022-02-16,92.209999,93.660004,95.010002,90.0
2022-02-15,94.830002,92.07,95.169998,90.660004
2022-02-14,93.910004,95.459999,95.82,92.089996
2022-02-11,90.0,93.099998,94.660004,89.190002
2022-02-10,90.010002,89.879997,91.739998,89.029999
2022-02-09,89.860001,89.660004,90.580002,88.410004
2022-02-08,91.639999,89.360001,91.68,88.510002
2022-02-07,91.82,91.32,92.730003,90.730003
2022-02-04,90.190002,92.309998,93.169998,90.07
2022-02-03,87.980003,90.269997,90.449997,86.75
2022-02-02,88.349998,88.260002,89.720001,87.099998
2022-02-01,88.150002,88.199997,88.870003,86.550003
2022-01-31,87.449997,88.150002,88.389999,86.339996
2022-01-28,87.5,86.82,88.839996,86.440002
2022-01-27,87.150002,86.610001,88.540001,86.199997
2022-01-26,85.260002,87.349998,87.949997,85.010002
2022-01-25,84.150002,85.599998,85.709999,82.989998
2022-01-24,84.910004,83.309998,86.089996,81.900002
2022-01-21,84.57,85.139999,85.559998,82.779999
2022-01-20,86.230003,86.900002,87.82,86.0
2022-01-19,86.610001,86.959999,87.910004,85.769997
2022-01-18,84.32,85.43,86.629997,83.5
2022-01-14,81.730003,83.82,84.449997,81.580002
2022-01-13,82.82,82.120003,82.940002,81.389999
2022-01-12,81.379997,82.639999,83.099998,81.169998
2022-01-11,78.419998,81.220001,81.589996,78.360001
2022-01-10,78.879997,78.230003,79.449997,77.830002
2022-01-07,79.620003,78.900002,80.470001,78.519997
2022-01-06,77.239998,79.459999,80.239998,76.730003
2022-01-05,77.18,77.849998,78.580002,76.510002
2022-01-04,76.019997,76.989998,77.639999,75.699997
2022-01-03,75.690002,76.080002,76.459999,74.269997
2021-12-31,76.660004,75.209999,77.080002,74.949997
2021-12-30,76.580002,76.989998,77.440002,75.779999
2021-12-29,76.040001,76.559998,77.370003,75.360001
2021-12-28,75.970001,75.980003,76.919998,75.529999
2021-12-27,73.379997,75.57,76.089996,72.57
2021-12-23,73.029999,73.790001,73.949997,72.269997
2021-12-22,71.269997,72.760002,73.160004,70.800003
2021-12-21,69.209999,71.120003,71.550003,68.559998
2021-12-20,70.07,68.230003,70.07,66.040001
2021-12-17,71.919998,70.860001,72.260002,69.889999
2021-12-16,71.480003,72.379997,72.989998,71.029999
2021-12-15,70.349998,70.870003,71.660004,69.389999
2021-12-14,71.120003,70.730003,72.029999,69.510002
2021-12-13,72.040001,71.290001,73.0,70.709999
2021-12-10,70.68,71.669998,72.330002,70.32
2021-12-09,72.519997,70.940002,73.339996,70.389999
2021-12-08,71.860001,72.360001,73.0,70.910004
2021-12-07,69.720001,72.050003,73.029999,69.519997
2021-12-06,67.019997,69.489998,70.150002,66.720001
2021-12-03,67.5,66.260002,69.220001,65.599998
2021-12-02,65.629997,66.5,67.489998,62.43
2021-12-01,67.010002,65.57,69.489998,64.839996
2021-11-30,70.040001,66.18,71.220001,64.43
2021-11-29,69.230003,69.949997,72.93,68.860001
2021-11-26,78.339996,68.150002,78.650002,67.400002
2021-11-25,78.339996,78.029999,78.650002,77.760002
2021-11-24,78.480003,78.389999,79.230003,77.980003
2021-11-23,76.459999,78.5,78.860001,75.300003
2021-11-22,75.75,76.75,77.160004,74.760002
2021-11-19,78.760002,76.099998,79.919998,75.370003
2021-11-18,78.339996,79.010002,79.360001,77.080002
2021-11-17,80.540001,78.360001,80.690002,77.690002
2021-11-16,80.93,80.760002,81.809998,80.029999
2021-11-15,80.660004,80.879997,81.199997,79.300003
2021-11-12,81.209999,80.790001,81.620003,79.779999
2021-11-11,81.410004,81.589996,82.330002,80.199997
2021-11-10,84.529999,81.339996,84.970001,80.809998
2021-11-09,82.160004,84.150002,84.629997,81.779999
2021-11-08,81.129997,81.93,82.669998,81.050003
2021-11-05,79.370003,81.269997,81.800003,78.959999
2021-11-04,80.18,78.809998,83.419998,78.25
2021-11-03,83.07,80.860001,83.080002,79.690002
2021-11-02,83.870003,83.910004,84.410004,82.919998
2021-11-01,83.360001,84.050003,84.879997,82.739998
2021-10-29,83.089996,83.57,83.739998,81.410004
2021-10-28,82.25,82.809998,83.209999,80.580002
2021-10-27,84.389999,82.660004,84.510002,82.010002
2021-10-26,83.720001,84.650002,84.879997,82.970001
2021-10-25,83.980003,83.760002,85.410004,83.389999
2021-10-22,82.610001,83.760002,84.220001,81.760002
2021-10-21,83.580002,82.5,83.959999,80.790001
2021-10-20,83.339996,83.870003,84.25,81.300003
2021-10-19,82.370003,82.959999,83.739998,81.800003
2021-10-18,82.599998,82.440002,83.870003,81.839996
2021-10-15,81.480003,82.279999,82.660004,81.389999
2021-10-14,80.589996,81.309998,81.68,80.379997
2021-10-13,80.580002,80.440002,81.040001,79.419998
2021-10-12,80.5,80.639999,81.620003,79.470001
2021-10-11,79.589996,80.519997,82.18,79.550003
2021-10-08,78.860001,79.349998,80.110001,78.629997
2021-10-07,77.0,78.300003,78.889999,74.959999
2021-10-06,79.040001,77.43,79.779999,76.830002
2021-10-05,77.580002,78.93,79.480003,77.470001
2021-10-04,75.900002,77.620003,78.379997,75.32
2021-10-01,75.120003,75.879997,75.989998,74.230003
2021-09-30,74.779999,75.029999,76.07,73.139999
2021-09-29,74.379997,74.830002,75.790001,73.739998
2021-09-28,75.43,75.290001,76.669998,74.239998
2021-09-27,74.190002,75.449997,75.75,74.160004
2021-09-24,73.239998,73.980003,74.269997,72.809998
2021-09-23,71.970001,73.300003,73.5,71.610001
2021-09-22,70.849998,72.230003,72.300003,70.639999
2021-09-21,70.589996,70.559998,71.629997,69.669998
2021-09-20,71.919998,70.290001,72.080002,69.860001
2021-09-17,72.620003,71.970001,72.720001,71.209999
2021-09-16,72.650002,72.610001,72.989998,71.529999
2021-09-15,70.760002,72.610001,73.139999,70.650002
2021-09-14,70.639999,70.459999,71.220001,69.980003
2021-09-13,69.739998,70.449997,70.970001,69.510002
2021-09-10,67.970001,69.720001,69.959999,67.68
2021-09-09,69.360001,68.139999,69.889999,67.559998
2021-09-08,68.370003,69.300003,69.75,68.309998
2021-09-07,69.110001,68.349998,69.480003,67.639999
2021-09-03,69.760002,69.290001,70.529999,69.050003
2021-09-02,68.290001,69.989998,70.610001,67.839996
2021-09-01,68.550003,68.589996,69.239998,67.120003
2021-08-31,69.18,68.5,69.339996,68.160004
2021-08-30,69.300003,69.209999,69.639999,67.669998
2021-08-27,67.75,68.739998,69.050003,67.519997
2021-08-26,68.0,67.419998,68.309998,67.019997
2021-08-25,67.629997,68.360001,68.540001,66.919998
2021-08-24,65.540001,67.540001,67.800003,65.410004
2021-08-23,61.959999,65.639999,66.0,61.740002
2021-08-20,64.050003,62.32,64.099998,62.110001
2021-08-19,64.580002,63.689999,64.760002,62.630001
2021-08-18,66.580002,65.459999,67.480003,64.339996
2021-08-17,67.43,66.589996,67.720001,66.330002
2021-08-16,68.129997,67.290001,68.139999,65.730003
2021-08-13,68.910004,68.440002,69.220001,67.769997
2021-08-12,69.360001,69.089996,69.620003,68.459999
2021-08-11,68.510002,69.25,69.449997,66.669998
2021-08-10,66.849998,68.290001,68.900002,66.559998
2021-08-09,67.879997,66.480003,67.900002,65.150002
2021-08-06,69.139999,68.279999,70.18,67.800003
2021-08-05,68.059998,69.089996,69.349998,67.610001
2021-08-04,70.32,68.150002,70.809998,67.849998
2021-08-03,71.519997,70.559998,71.959999,69.190002
2021-08-02,73.910004,71.260002,73.949997,70.550003
2021-07-30,73.410004,73.949997,74.230003,72.93
2021-07-29,72.400002,73.620003,73.68,72.260002
2021-07-28,71.900002,72.389999,72.599998,71.699997
2021-07-27,72.220001,71.650002,72.330002,71.080002
2021-07-26,72.18,71.910004,72.43,70.559998
2021-07-23,71.709999,72.07,72.209999,71.389999
2021-07-22,70.220001,71.910004,72.029999,69.860001
2021-07-21,66.449997,70.300003,70.510002,66.440002
2021-07-20,66.599998,67.419998,67.650002,65.209999
2021-07-19,71.489998,66.419998,71.669998,65.629997
2021-07-16,71.480003,71.809998,72.300003,70.410004
2021-07-15,72.959999,71.650002,72.959999,71.400002
2021-07-14,75.169998,73.129997,75.440002,72.209999
2021-07-13,74.18,75.25,75.519997,73.68
2021-07-12,74.739998,74.099998,74.93,73.160004
2021-07-09,73.260002,74.559998,74.760002,72.720001
2021-07-08,72.169998,72.940002,73.260002,70.760002
2021-07-07,73.849998,72.199997,74.860001,71.07
2021-07-06,75.349998,73.370003,76.980003,72.940002
2021-07-02,75.019997,75.160004,75.620003,74.410004
2021-07-01,73.5,75.230003,76.220001,73.389999
2021-06-30,73.470001,73.470001,74.139999,72.82
2021-06-29,72.779999,72.980003,73.809998,71.970001
2021-06-28,73.989998,72.910004,74.449997,72.620003
2021-06-25,73.32,74.050003,74.18,72.849998
2021-06-24,73.279999,73.300003,73.610001,72.32
2021-06-23,72.910004,73.080002,74.25,72.82
2021-06-22,73.410004,73.059998,73.949997,72.940002
2021-06-21,71.519997,73.660004,73.959999,71.150002
2021-06-18,71.099998,71.639999,72.169998,70.160004
2021-06-17,71.650002,71.040001,72.300003,69.769997
2021-06-16,72.449997,72.150002,72.989998,71.610001
2021-06-15,71.160004,72.120003,72.489998,70.809998
2021-06-14,70.650002,70.879997,71.779999,70.650002
2021-06-11,70.099998,70.910004,71.239998,69.68
2021-06-10,69.760002,70.290001,70.650002,68.68
2021-06-09,70.010002,69.959999,70.620003,69.459999
2021-06-08,69.290001,70.050003,70.269997,68.470001
2021-06-07,69.519997,69.230003,70.0,68.93
2021-06-04,68.910004,69.620003,69.760002,68.330002
2021-06-03,68.760002,68.809998,69.400002,68.190002
2021-06-02,67.989998,68.830002,69.0,67.779999
2021-06-01,66.68,67.720001,68.870003,66.410004
2021-05-28,66.949997,66.32,67.519997,66.169998
2021-05-27,66.160004,66.849998,66.919998,65.470001
2021-05-26,66.040001,66.209999,66.43,65.25
2021-05-25,66.019997,66.07,66.510002,65.410004
2021-05-24,63.869999,66.050003,66.139999,63.630001
2021-05-21,61.889999,63.580002,64.07,61.560001
2021-05-20,63.389999,62.049999,63.959999,61.889999
2021-05-19,65.279999,63.360001,65.349998,61.950001
2021-05-18,66.330002,65.489998,67.010002,64.110001
2021-05-17,65.5,66.269997,66.43,64.830002
2021-05-14,63.830002,65.370003,65.620003,63.330002
2021-05-13,65.75,63.82,65.809998,63.09
2021-05-12,65.459999,66.080002,66.629997,64.970001
2021-05-11,64.900002,65.279999,65.5,63.68
2021-05-10,65.57,64.919998,65.75,63.950001
2021-05-07,64.900002,64.900002,65.239998,63.900002
2021-05-06,65.269997,64.709999,65.980003,64.5
2021-05-05,66.449997,65.629997,66.760002,64.919998
2021-05-04,64.529999,65.690002,66.190002,64.290001
2021-05-03,63.639999,64.489998,64.68,62.91
2021-04-30,64.879997,63.580002,64.949997,63.080002
2021-04-29,63.700001,65.010002,65.470001,63.650002
2021-04-28,63.040001,63.860001,64.529999,62.669998
