,open,close,high,low
2022-02-14,743.25,745.5,765.0,736.75
2022-02-11,762.0,749.75,764.0,738.25
2022-02-10,769.5,756.25,779.5,744.0
2022-02-09,741.25,772.25,774.0,741.25
2022-02-08,739.25,745.75,747.0,733.75
2022-02-07,734.25,736.0,737.75,715.0
2022-02-04,728.0,731.0,735.5,725.25
2022-02-03,727.75,728.25,737.5,724.0
2022-02-02,719.0,725.0,730.0,709.5
2022-02-01,699.75,715.0,722.25,686.0
2022-01-31,675.0,695.5,715.5,675.0
2022-01-28,654.75,675.5,678.0,645.25
2022-01-27,658.5,655.0,664.0,647.0
2022-01-26,650.5,657.25,659.75,635.5
2022-01-25,630.0,652.5,659.5,627.5
2022-01-24,621.75,631.25,639.5,621.5
2022-01-21,641.0,623.0,644.0,615.75
2022-01-20,659.75,641.0,662.0,638.25
2022-01-19,648.0,655.5,666.25,644.75
2022-01-18,610.0,646.75,648.0,606.0
2022-01-14,622.5,609.0,622.5,600.75
2022-01-13,643.25,623.0,644.0,621.0
2022-01-12,657.25,646.0,658.25,642.5
2022-01-11,661.0,656.0,663.75,655.25
2022-01-10,668.5,664.0,677.25,658.0
2022-01-07,666.75,668.25,671.75,660.0
2022-01-06,685.25,670.5,685.25,663.5
2022-01-05,694.0,685.0,694.0,680.25
2022-01-04,683.75,692.0,694.25,677.75
2022-01-03,689.25,680.75,691.0,675.25
2021-12-31,690.75,683.0,692.0,677.75
2021-12-30,694.25,686.5,696.25,674.0
2021-12-29,701.0,695.25,704.0,693.0
2021-12-28,721.0,702.5,724.75,702.0
2021-12-27,709.5,724.0,725.0,708.75
2021-12-23,694.25,707.0,709.5,686.0
2021-12-22,668.0,693.5,695.0,667.0
2021-12-21,661.5,666.75,676.0,650.0
2021-12-20,699.5,662.25,704.75,662.25
2021-12-17,711.0,702.25,713.0,697.75
2021-12-16,712.0,711.75,714.5,706.0
2021-12-15,715.0,711.0,717.75,710.0
2021-12-14,711.25,711.25,711.25,711.25
2021-12-13,720.0,711.25,721.5,711.25
2021-12-10,718.0,718.0,718.0,718.0
2021-12-09,719.5,719.5,719.5,719.5
2021-12-08,732.0,732.0,732.0,732.0
2021-12-07,737.25,737.25,737.25,737.25
2021-12-06,733.0,735.0,735.0,733.0
2021-12-03,744.0,725.0,744.0,725.0
2021-12-02,708.0,740.75,740.75,698.0
2021-12-01,723.0,710.0,723.0,705.25
2021-11-30,745.0,723.0,753.25,715.0
2021-11-29,760.0,746.75,770.0,744.0
2021-11-26,748.5,755.0,757.75,735.25
2021-11-24,753.75,750.5,769.0,747.0
2021-11-23,750.0,747.25,751.5,727.0
2021-11-22,765.5,751.0,769.0,751.0
2021-11-19,760.5,764.5,766.0,753.0
2021-11-18,742.75,756.5,767.0,740.0
2021-11-17,731.75,739.5,745.0,729.0
2021-11-16,728.75,730.5,738.0,717.0
2021-11-15,733.5,723.25,737.25,710.0
2021-11-12,723.25,734.0,737.0,712.25
2021-11-11,738.25,725.0,753.25,724.0
2021-11-10,717.25,740.0,747.0,709.0
2021-11-09,716.75,716.25,724.75,702.25
2021-11-08,747.0,723.5,755.25,710.25
2021-11-05,742.75,749.0,761.0,736.75
2021-11-04,747.25,741.0,775.0,737.25
2021-11-03,768.0,746.5,768.0,730.0
2021-11-02,751.25,760.25,779.5,724.0
2021-11-01,731.0,750.75,763.75,723.25
2021-10-29,714.0,729.75,733.75,706.25
2021-10-28,715.25,710.5,717.25,705.75
2021-10-27,705.0,711.0,718.25,701.0
2021-10-26,694.0,706.5,715.0,683.25
2021-10-25,667.0,692.25,692.25,663.75
2021-10-22,661.0,667.25,669.75,659.5
2021-10-21,668.5,660.0,670.25,659.0
2021-10-20,656.0,667.0,668.5,650.0
2021-10-19,655.25,656.0,661.25,649.0
2021-10-18,668.0,662.0,668.75,643.0
2021-10-15,637.25,660.25,660.25,637.25
2021-10-14,635.25,635.25,645.0,630.5
2021-10-13,636.0,632.25,645.0,625.5
2021-10-12,675.5,648.0,686.25,648.0
2021-10-11,649.75,673.0,674.0,642.5
2021-10-08,623.75,653.75,659.0,623.0
2021-10-07,601.75,622.75,622.75,597.0
2021-10-06,600.0,597.75,604.5,596.0
2021-10-05,602.0,594.75,608.0,590.75
2021-10-04,591.25,601.0,605.0,586.75
2021-10-01,580.25,591.0,595.0,570.25
2021-09-30,584.25,582.25,587.25,581.5
2021-09-29,583.0,584.25,590.75,581.0
2021-09-28,586.0,583.25,594.5,579.0
2021-09-27,574.75,587.0,587.75,574.5
